L	-4.55703	2.17797	5.33456	4.34308	-0.0261668	0.0691499	0.0821101	0.367009	0.304189	0.576256
R	-4.6663	1.94643	5.3172	4.32013	-0.0725216	0.0692806	0.0819692	0.366397	0.303671	4.17842
L	-4.78404	1.66782	5.39971	4.31696	-0.0697364	0.069537	0.0819039	0.365819	0.303292	1.36238
R	-4.90833	1.41565	5.43425	4.30117	-0.0924813	0.0699815	0.0818767	0.365363	0.302941	0.517477
L	-4.96462	1.18917	5.33649	4.30763	-0.0846662	0.0701382	0.0818098	0.364746	0.302474	5.12906
R	-5.05811	0.978467	5.25108	4.30342	-0.0831666	0.0702575	0.0816834	0.364094	0.301931	1.18116
L	-5.11673	0.752451	5.17785	4.30923	-0.0758312	0.0702043	0.081543	0.363424	0.301375	3.86787
R	-5.21372	0.449485	5.31535	4.31517	-0.0676964	0.0701344	0.0815652	0.362759	0.300997	5.23104
L	-5.28762	0.212543	5.27355	4.31826	-0.06258	0.0700127	0.0815904	0.362139	0.300594	1.5212
R	-5.39633	-0.024583	5.241	4.32025	-0.0444479	0.0698934	0.0816229	0.361594	0.300181	30.3557
L	-5.46678	-0.258176	5.20017	4.32456	-0.0391347	0.0697768	0.0816525	0.361191	0.299755	1.56916
R	-5.58573	-0.433584	5.1042	4.29891	-0.0746418	0.0696539	0.0815267	0.360698	0.299214	3.82427
L	-5.72037	-0.612918	5.02694	4.27358	-0.101902	0.0695308	0.0813893	0.360136	0.298711	2.62008
R	-5.83549	-0.846636	5.10857	4.25496	-0.134778	0.0694087	0.0812502	0.359502	0.298176	5.64799
L	-5.93218	-1.12002	5.1778	4.26405	-0.113868	0.0692863	0.0811186	0.358916	0.297685	1.44557
R	-6.02178	-1.39211	5.23566	4.27439	-0.094146	0.0692	0.0810784	0.358427	0.297364	2.73446
L	-6.16011	-1.59803	5.19974	4.25379	-0.113928	0.0690879	0.0809842	0.357884	0.296946	1.16803
R	-6.3028	-1.84414	5.33415	4.22936	-0.15339	0.0689653	0.0809425	0.357249	0.296725	3.94514
L	-6.41041	-2.09566	5.35021	4.23104	-0.141841	0.0688528	0.0809986	0.356633	0.29665	0.377439
R	-6.56052	-2.29724	5.29197	4.20876	-0.158564	0.0687317	0.0809764	0.356007	0.296363	3.30232
L	-6.7105	-2.50523	5.26753	4.18794	-0.174677	0.0686244	0.0809159	0.355383	0.295988	0.59875
R	-6.86553	-2.71959	5.27343	4.16742	-0.190678	0.0685566	0.0808431	0.354777	0.295588	1.19791
L	-6.95956	-2.99007	5.31782	4.18408	-0.157981	0.0684374	0.0809592	0.354169	0.295472	2.20617
R	-7.08806	-3.2124	5.272	4.17933	-0.150507	0.0683192	0.081106	0.353602	0.295313	0.311342
L	-7.21291	-3.40261	5.20816	4.1646	-0.161316	0.0682116	0.0811466	0.353058	0.295012	1.48558
R	-7.3592	-3.65357	5.25717	4.16207	-0.152497	0.0681013	0.081372	0.352535	0.294915	4.3829
L	-7.51728	-3.78458	5.12979	4.12178	-0.195514	0.0679847	0.08129	0.35196	0.294452	5.05021
R	-7.66187	-3.99455	5.14989	4.10938	-0.20106	0.0678699	0.0812136	0.35138	0.294019	0.494843
L	-7.81697	-4.22392	5.18279	4.102	-0.196893	0.0677543	0.0812047	0.350805	0.29367	0.505103
R	-7.9681	-4.44282	5.18916	4.09416	-0.193601	0.0676401	0.0812527	0.350249	0.293381	0.384571
L	-8.13069	-4.68242	5.23937	4.08943	-0.186325	0.0675253	0.0814842	0.3497	0.293293	1.18712
R	-8.27068	-4.88015	5.11821	4.08589	-0.172361	0.0674206	0.0817106	0.349319	0.293046	2.37537
L	-8.4031	-5.09712	5.11847	4.08623	-0.161621	0.0673669	0.0820598	0.34907	0.292944	0.265267
R	-8.55037	-5.25747	4.99083	4.06884	-0.169476	0.0673637	0.0822218	0.348997	0.292599	3.55636
L	-8.73932	-5.45696	5.02276	4.04814	-0.18338	0.0673013	0.0824292	0.348792	0.292291	1.8344
R	-8.89965	-5.65215	5.01441	4.03737	-0.184597	0.0672642	0.0826764	0.348642	0.292022	0.268015
L	-9.05542	-5.83744	5.00052	4.0257	-0.187783	0.0672821	0.0829253	0.34855	0.291782	0.0905025
R	-9.19514	-5.98745	4.87478	4.01174	-0.191423	0.0674614	0.0830173	0.348747	0.291392	5.60193
L	-9.36908	-6.08757	4.77925	3.97022	-0.231118	0.0676656	0.0828968	0.348827	0.290912	4.21646
R	-9.54618	-6.27031	4.81668	3.95588	-0.234671	0.0678932	0.0827867	0.348839	0.290439	1.06927
L	-9.68601	-6.47995	4.83664	3.9641	-0.210713	0.0684192	0.0827599	0.34911	0.290076	0.641345
R	-9.90848	-6.64411	4.94405	3.92899	-0.242282	0.0686949	0.0827208	0.348908	0.289762	7.25804
L	-10.1116	-6.8115	4.96274	3.9058	-0.255019	0.0688926	0.0826887	0.348613	0.289454	0.723706
R	-10.297	-6.97404	4.99134	3.88799	-0.262152	0.0691285	0.0826599	0.348262	0.289206	0.952212
L	-10.5279	-7.15908	5.05736	3.86593	-0.271584	0.0691901	0.0827241	0.347796	0.289048	3.795
R	-10.7332	-7.30165	5.06073	3.83936	-0.287496	0.0692237	0.0827459	0.347289	0.288833	1.83081
L	-10.9811	-7.46713	5.12125	3.81029	-0.303772	0.0691357	0.0828254	0.346732	0.288625	3.63605
R	-11.1685	-7.60584	5.04831	3.79314	-0.306039	0.0690776	0.0828756	0.346203	0.288344	1.31348
L	-11.3181	-7.75888	4.99288	3.79374	-0.28827	0.0692168	0.082969	0.345787	0.288183	3.04897
R	-11.5124	-7.8853	4.94841	3.77234	-0.296692	0.0694265	0.0830167	0.34541	0.287956	1.75186
L	-11.6911	-7.98882	4.88401	3.74904	-0.307513	0.0698305	0.0829701	0.345103	0.28764	2.90573
R	-11.8816	-8.10133	4.77296	3.72713	-0.315271	0.0703957	0.0828865	0.344995	0.287238	1.48575
L	-12.095	-8.19188	4.75324	3.69287	-0.337031	0.07097	0.0827604	0.344819	0.286794	0.657269
R	-12.3243	-8.32268	4.89897	3.67342	-0.339056	0.0714507	0.0826434	0.344387	0.286431	2.90119
L	-12.5279	-8.40385	4.85408	3.64306	-0.355184	0.0720492	0.082515	0.343971	0.286008	1.71014
R	-12.7299	-8.49128	4.74981	3.61634	-0.366953	0.0728045	0.0824048	0.343693	0.28556	1.57713
L	-13.0103	-8.58213	4.82596	3.57446	-0.393202	0.0731367	0.0823176	0.343226	0.285127	4.49632
R	-13.2613	-8.68422	4.91959	3.54991	-0.397085	0.073327	0.0822293	0.342697	0.284686	2.83544
L	-13.4831	-8.73144	4.88081	3.51188	-0.418585	0.0735488	0.0822711	0.34217	0.284306	1.86499
R	-13.693	-8.77589	4.74247	3.47462	-0.441216	0.0738829	0.0825187	0.341722	0.284129	3.64661
L	-13.922	-8.88413	4.768	3.46534	-0.426167	0.0742304	0.0826561	0.34127	0.283813	0.941427
R	-14.1788	-8.97447	4.92061	3.44945	-0.415208	0.0744416	0.0827517	0.340746	0.283404	2.91349
L	-14.4049	-9.08531	4.92738	3.44679	-0.394333	0.0746972	0.0827265	0.340225	0.282974	0.654428
R	-14.6329	-9.1566	4.88739	3.42702	-0.395779	0.0749972	0.0826981	0.339716	0.282547	0.319189
L	-14.9214	-9.1555	4.93736	3.36852	-0.439672	0.075053	0.0829244	0.33921	0.282202	2.10129
R	-15.1821	-9.22769	4.97724	3.35149	-0.433472	0.0750373	0.0830856	0.338727	0.281816	4.49588
L	-15.4504	-9.34182	5.03642	3.35347	-0.405905	0.0749581	0.0830361	0.338278	0.281401	5.26504
R	-15.6896	-9.37336	4.93692	3.32114	-0.425012	0.074882	0.0830299	0.337774	0.280979	2.1191
L	-15.9481	-9.45648	4.97173	3.31547	-0.406972	0.074783	0.0829341	0.337282	0.280587	2.09884
R	-16.197	-9.46856	4.928	3.27947	-0.427866	0.0746785	0.0828843	0.33678	0.280167	2.23551
L	-16.4478	-9.46252	4.93116	3.24114	-0.447108	0.0745697	0.0829435	0.336286	0.279769	0.550266
R	-16.6606	-9.46697	4.84561	3.21288	-0.456915	0.074494	0.0830826	0.335791	0.279395	5.05181
L	-16.9468	-9.44977	4.91237	3.17111	-0.477938	0.0743834	0.0833986	0.335298	0.279135	1.60423
R	-17.2011	-9.50694	4.97139	3.17329	-0.443984	0.0742756	0.0835001	0.33484	0.27873	7.85709
L	-17.4627	-9.52357	4.99302	3.15483	-0.439638	0.0741821	0.0835636	0.334406	0.278319	0.492253
R	-17.7192	-9.51466	4.96989	3.12493	-0.452133	0.0741065	0.0836634	0.333955	0.277917	1.67895
L	-17.9745	-9.48154	4.98321	3.09046	-0.465445	0.0740531	0.0838859	0.333519	0.277552	0.219593
R	-18.2155	-9.44778	4.93466	3.05578	-0.482988	0.0739957	0.0842248	0.333047	0.277244	0.669451
L	-18.4131	-9.49345	4.84678	3.06479	-0.44611	0.0738883	0.0842744	0.332561	0.276846	2.08732
R	-18.6494	-9.48143	4.87647	3.05084	-0.432113	0.0737809	0.0842865	0.332081	0.276485	1.74367
L	-18.8991	-9.47015	4.8855	3.0348	-0.425846	0.0736754	0.0842487	0.331609	0.276175	0.273323
R	-19.129	-9.43285	4.89496	3.01316	-0.422846	0.0735689	0.0842149	0.331149	0.275891	3.93213
L	-19.378	-9.31167	4.93128	2.95406	-0.465284	0.0734642	0.0844831	0.3307	0.275496	3.09911
R	-19.6092	-9.23946	4.88253	2.91565	-0.488402	0.0733587	0.0848832	0.330227	0.275129	1.15168
L	-19.865	-9.11309	4.93947	2.86152	-0.521387	0.0732629	0.0857916	0.329761	0.274997	1.44978
R	-20.1033	-9.01134	4.95973	2.82285	-0.534882	0.0731712	0.0870531	0.329296	0.275048	4.98987
L	-20.2656	-9.14637	4.73488	2.88643	-0.435764	0.0731057	0.087056	0.328838	0.274839	14.1559
R	-20.5046	-9.10541	4.76403	2.877	-0.418507	0.0730274	0.0869851	0.328371	0.274791	1.60379
L	-20.7279	-9.00635	4.77413	2.84139	-0.43473	0.0729576	0.0869603	0.327906	0.274631	0.731912
R	-20.9706	-8.92643	4.79209	2.81583	-0.440855	0.0728669	0.0869252	0.327449	0.274466	2.52003
L	-21.1653	-8.8584	4.73636	2.79711	-0.437173	0.0728218	0.0868457	0.326988	0.274427	1.14382
R	-21.3982	-8.77303	4.73845	2.77201	-0.443977	0.0727551	0.0867507	0.32653	0.274401	1.96024
L	-21.5876	-8.74915	4.64793	2.77487	-0.416359	0.0727534	0.0866512	0.326072	0.274942	1.45328
R	-21.7748	-8.61804	4.556	2.72101	-0.467301	0.0728462	0.086533	0.325682	0.27517	6.34033
L	-21.9784	-8.53758	4.54048	2.70372	-0.460628	0.0729746	0.0864467	0.325278	0.275577	0.0715162
R	-22.188	-8.43231	4.58619	2.68389	-0.450457	0.0731009	0.086384	0.324833	0.276023	2.08024
L	-22.4236	-8.32648	4.63524	2.66346	-0.448255	0.0731207	0.0863626	0.324387	0.276484	1.39253
R	-22.6125	-8.2163	4.5938	2.63538	-0.458722	0.0731851	0.086397	0.323938	0.277	0.831734
L	-22.8617	-7.96116	4.79259	2.56029	-0.515407	0.0731193	0.0862855	0.32351	0.276698	6.48437
R	-23.0507	-7.81579	4.73464	2.51586	-0.551535	0.0730644	0.0861782	0.323068	0.276358	3.66857
L	-23.2847	-7.63039	4.84238	2.47698	-0.563469	0.072965	0.0861299	0.322629	0.275981	2.34828
R	-23.4856	-7.48711	4.88804	2.46405	-0.534657	0.0728663	0.0860667	0.32224	0.275604	1.61434
L	-23.6504	-7.34584	4.83975	2.43906	-0.533004	0.072769	0.08598	0.321829	0.275236	0.666625
R	-23.8425	-7.18286	4.87009	2.41575	-0.52527	0.0726703	0.0858967	0.321452	0.274867	0.882063
L	-23.9992	-7.09739	4.74568	2.41336	-0.500595	0.0725754	0.0857986	0.321067	0.274693	2.00029
R	-24.1672	-6.91596	4.74741	2.37551	-0.519367	0.0724816	0.0856908	0.320662	0.274448	2.01283
L	-24.3342	-6.6543	4.86427	2.31669	-0.553652	0.0723869	0.0856396	0.320244	0.274083	3.32535
R	-24.5011	-6.47819	4.84365	2.28464	-0.567428	0.0722901	0.0855824	0.319817	0.273719	3.52428
L	-24.5944	-6.34946	4.691	2.26123	-0.562804	0.0722761	0.0854682	0.3194	0.273398	5.21679
R	-24.7345	-6.16269	4.68836	2.2303	-0.565904	0.0722869	0.0853542	0.318991	0.273072	0.312038
L	-24.9206	-5.94989	4.77753	2.20469	-0.562733	0.0722123	0.0852509	0.318566	0.272711	2.78867
R	-25.0516	-5.74452	4.78929	2.17321	-0.563821	0.0721494	0.0851573	0.318142	0.272348	1.86175
L	-25.1832	-5.57547	4.74353	2.15335	-0.55536	0.0720899	0.0850447	0.31772	0.272007	0.30309
R	-25.3364	-5.38835	4.77222	2.14481	-0.5229	0.0720012	0.0849339	0.317331	0.271684	1.30886
L	-25.4826	-5.15775	4.83644	2.11608	-0.525334	0.0719065	0.0848246	0.31697	0.27133	0.632706
R	-25.6131	-4.98159	4.81733	2.11152	-0.487469	0.0718181	0.0847192	0.316725	0.271019	6.39707
L	-25.7251	-4.81357	4.74521	2.09468	-0.479876	0.0717308	0.0846734	0.316499	0.270821	0.536977
R	-25.8465	-4.60679	4.75856	2.07596	-0.469105	0.0716605	0.0846475	0.316367	0.270629	0.24427
L	-25.9605	-4.35703	4.82514	2.04333	-0.478531	0.0716141	0.0845656	0.316264	0.27033	0.528406
R	-26.0703	-4.13609	4.80425	2.00202	-0.520548	0.0716038	0.0844847	0.316029	0.270017	11.0452
L	-26.1643	-3.84342	4.92295	1.95876	-0.538244	0.0716118	0.0843846	0.315756	0.26968	1.86322
R	-26.2387	-3.60492	4.90627	1.90955	-0.583535	0.071603	0.0842967	0.315369	0.26936	3.57193
L	-26.268	-3.33854	4.92748	1.85896	-0.605377	0.0715197	0.0842746	0.314965	0.269098	4.34976
R	-26.3178	-3.09213	4.92633	1.81396	-0.631867	0.0714278	0.0842932	0.314619	0.268861	0.564143
L	-26.3415	-2.86275	4.88711	1.77422	-0.640446	0.0713574	0.0843035	0.314369	0.268586	1.49995
R	-26.3987	-2.63694	4.86971	1.75103	-0.627407	0.0712857	0.0842929	0.314102	0.268284	1.40492
L	-26.4723	-2.49844	4.70489	1.74458	-0.603951	0.071196	0.0841894	0.313754	0.26798	5.75758
R	-26.527	-2.26418	4.72007	1.72656	-0.581726	0.0711052	0.0840878	0.313372	0.267675	0.98766
L	-26.5761	-2.07313	4.64962	1.70764	-0.572156	0.0710185	0.084048	0.31298	0.267467	1.08613
R	-26.6067	-1.83877	4.65928	1.68707	-0.552679	0.0709321	0.0840181	0.312582	0.267254	2.02049
L	-26.6053	-1.58538	4.6897	1.64881	-0.56322	0.0708443	0.0839622	0.312197	0.266997	1.1809
R	-26.6026	-1.3588	4.67036	1.60767	-0.587527	0.0707722	0.0839338	0.311859	0.266768	1.65512
L	-26.6064	-1.13078	4.66	1.57821	-0.587716	0.0707096	0.0839363	0.311531	0.266564	0.0115847
R	-26.6352	-0.909623	4.64471	1.56251	-0.57067	0.0706246	0.0839965	0.311161	0.266396	5.11338
L	-26.6467	-0.652259	4.69618	1.53873	-0.565314	0.0705361	0.0840106	0.310783	0.266155	0.62369
R	-26.6345	-0.40977	4.71617	1.50145	-0.586364	0.0704486	0.0840223	0.31044	0.265899	2.28572
L	-26.5899	-0.103425	4.84849	1.46157	-0.59569	0.0703844	0.0839259	0.310185	0.265568	2.66381
R	-26.5703	0.137806	4.85393	1.43244	-0.599561	0.0703193	0.0838297	0.309954	0.265238	2.75749
L	-26.5466	0.438264	4.96934	1.40735	-0.593261	0.0702507	0.0837449	0.309746	0.264949	1.49724
R	-26.534	0.677476	4.94863	1.39754	-0.560285	0.0701663	0.0836595	0.309431	0.264649	1.81344
L	-26.5256	0.962613	5.02613	1.38379	-0.545083	0.0700858	0.0836529	0.30908	0.26444	2.79657
R	-26.4874	1.22688	5.04324	1.37572	-0.503507	0.0700112	0.0837177	0.308699	0.264278	7.11677
L	-26.4299	1.45799	5.01475	1.34796	-0.506389	0.069932	0.0837632	0.308321	0.264063	0.13313
R	-26.3914	1.67343	4.94917	1.335	-0.483885	0.0698727	0.0837538	0.307955	0.263786	8.5807
L	-26.3363	1.8763	4.87884	1.31049	-0.4849	0.0698263	0.0836848	0.3076	0.263467	0.473131
R	-26.2687	2.10719	4.87514	1.2831	-0.491532	0.0697832	0.0836129	0.307241	0.263148	0.214365
L	-26.2069	2.29202	4.78301	1.25833	-0.492603	0.0697665	0.0835111	0.306903	0.262849	0.84192
R	-26.1445	2.51625	4.75991	1.24635	-0.467234	0.0697965	0.0834104	0.306634	0.262553	0.868878
L	-26.0649	2.76102	4.79767	1.22447	-0.465371	0.0698476	0.0833107	0.30637	0.262239	0.135354
R	-25.9709	2.98444	4.82089	1.18574	-0.499364	0.0698935	0.0832108	0.306035	0.261927	2.78317
L	-25.8674	3.27225	4.94539	1.1646	-0.494193	0.0699235	0.0831832	0.305681	0.261645	1.46559
R	-25.7844	3.50321	4.94778	1.14586	-0.488789	0.0700176	0.0831761	0.305342	0.261372	2.14797
L	-25.6794	3.69944	4.89772	1.11771	-0.493117	0.0701246	0.0831232	0.305006	0.261066	0.271065
R	-25.5632	3.90626	4.88368	1.08749	-0.501755	0.0702236	0.0830556	0.304658	0.260754	1.13147
L	-25.4979	4.07794	4.77845	1.07235	-0.493109	0.0705617	0.0829567	0.30439	0.260461	3.79636
R	-25.3754	4.27789	4.76988	1.04338	-0.499341	0.070907	0.0828586	0.304104	0.260184	0.590371
L	-25.2148	4.5015	4.82756	1.00957	-0.507486	0.0710993	0.082761	0.303763	0.259893	2.04395
R	-25.0648	4.6959	4.8042	0.984293	-0.495816	0.0712275	0.0826631	0.303427	0.259623	8.92964
L	-24.9469	4.88878	4.78252	0.963839	-0.491759	0.0714425	0.0825682	0.303112	0.259366	0.425654
R	-24.7913	5.07889	4.78484	0.933982	-0.49575	0.0716062	0.0824792	0.30278	0.25913	2.30227
L	-24.6215	5.29856	4.85337	0.907644	-0.496161	0.071691	0.0823821	0.302428	0.258857	0.946226
R	-24.4495	5.47899	4.88336	0.866537	-0.525416	0.0717184	0.0822884	0.302084	0.258621	0.92692
L	-24.2626	5.65244	4.88909	0.830182	-0.535591	0.0716804	0.0822063	0.301772	0.258449	1.2236
R	-24.0973	5.81375	4.8804	0.794843	-0.552674	0.0716366	0.0821573	0.301494	0.258381	3.22511
L	-23.924	5.97316	4.86114	0.764091	-0.556259	0.0715822	0.0821568	0.301226	0.258433	0.0579989
R	-23.7814	6.15292	4.76861	0.76712	-0.497351	0.0715777	0.0821576	0.300876	0.258447	4.62242
L	-23.6151	6.30732	4.74792	0.741737	-0.498342	0.0715919	0.0822177	0.300529	0.25854	0.0739305
R	-23.4676	6.47527	4.69894	0.73448	-0.469215	0.071697	0.0822939	0.300228	0.2586	1.78819
L	-23.2373	6.71055	4.8726	0.720289	-0.455922	0.0716707	0.082227	0.299881	0.258397	4.40275
R	-23.0435	6.84951	4.83677	0.693514	-0.454282	0.0716294	0.0822048	0.299538	0.25827	5.55004
L	-22.8278	7.02637	4.90261	0.671325	-0.45242	0.0715562	0.0821566	0.299196	0.258094	0.996967
R	-22.6159	7.1627	4.91946	0.63679	-0.469671	0.0714743	0.0821518	0.298873	0.258004	1.48618
L	-22.4317	7.30558	4.90057	0.616336	-0.466943	0.0713964	0.0821762	0.298542	0.25795	0.315608
R	-22.2005	7.43856	4.98871	0.572532	-0.50567	0.0713194	0.0822524	0.29833	0.258024	2.42822
L	-22.0187	7.59982	4.99021	0.562661	-0.489808	0.0712383	0.0822889	0.298076	0.258015	2.1274
R	-21.8347	7.76947	4.9465	0.567517	-0.442749	0.0711666	0.0822653	0.297743	0.257867	5.84052
L	-21.627	7.91125	4.95777	0.549466	-0.438304	0.0710953	0.0822385	0.297412	0.257711	0.0710623
R	-21.4378	8.04304	4.91272	0.537473	-0.422579	0.0710482	0.0822208	0.297077	0.257553	1.69802
L	-21.2175	8.07218	4.81022	0.482671	-0.4593	0.0709919	0.0825593	0.296746	0.2579	4.3907
R	-21.0284	8.21881	4.73514	0.490786	-0.405739	0.0709801	0.082813	0.29652	0.258021	6.3084
L	-20.8499	8.37141	4.74231	0.491032	-0.384257	0.0710763	0.082956	0.296357	0.257956	3.21048
R	-20.607	8.48603	4.83281	0.460922	-0.4053	0.0711061	0.0831222	0.296073	0.257915	4.44189
L	-20.3535	8.62988	4.92453	0.44872	-0.395166	0.0710705	0.0831985	0.29575	0.257763	1.40379
R	-20.1576	8.75578	4.84804	0.451803	-0.355359	0.0710975	0.0832399	0.295526	0.25754	1.9574
L	-19.9604	8.85529	4.81337	0.435609	-0.35435	0.071216	0.0833109	0.295357	0.257331	0.572629
R	-19.7649	8.96727	4.74189	0.434811	-0.323847	0.0714701	0.0833653	0.295387	0.257083	1.44735
L	-19.5436	9.03985	4.72385	0.408271	-0.334924	0.0717694	0.0835156	0.295423	0.256887	0.483405
R	-19.3027	9.14824	4.79205	0.391506	-0.338407	0.0720298	0.0836329	0.295337	0.256663	4.55658
L	-19.0112	9.24781	4.90255	0.369138	-0.342251	0.0720798	0.0837363	0.295089	0.256428	6.05877
R	-18.7963	9.32896	4.88076	0.351039	-0.344779	0.0721973	0.0838751	0.294867	0.256213	1.65561
L	-18.5373	9.43645	4.94784	0.340004	-0.337149	0.0722488	0.0839518	0.294593	0.255962	0.798586
R	-18.2701	9.47172	5.02705	0.290035	-0.388846	0.0722341	0.0842072	0.29427	0.255903	5.54575
L	-17.9702	9.61085	5.17651	0.291198	-0.364641	0.0721556	0.0842599	0.294002	0.255675	3.1579
R	-17.7241	9.70531	5.13516	0.291052	-0.331741	0.0720769	0.0842711	0.293693	0.25541	2.96495
L	-17.4459	9.81612	5.21635	0.28661	-0.317562	0.0720137	0.0842159	0.293422	0.255132	0.910812
R	-17.1958	9.89676	5.22512	0.273823	-0.31474	0.071956	0.0841495	0.293155	0.254855	0.425656
L	-16.9212	10.0213	5.30513	0.277618	-0.292998	0.0719427	0.08406	0.292941	0.25464	1.07116
R	-16.6639	10.0926	5.30712	0.263219	-0.292299	0.0719511	0.0839733	0.292729	0.254415	0.0372466
L	-16.4179	10.1951	5.31834	0.262728	-0.277457	0.0719546	0.0839273	0.292509	0.254266	1.22278
R	-16.1578	10.2681	5.33813	0.248906	-0.280055	0.0719842	0.0839051	0.292314	0.254109	0.473457
L	-15.9305	10.2827	5.25097	0.218403	-0.298491	0.071964	0.0838276	0.292049	0.253845	1.00573
R	-15.6825	10.3487	5.22254	0.211735	-0.284371	0.0719388	0.083763	0.291758	0.253591	0.288556
L	-15.4709	10.3325	5.1032	0.173836	-0.310987	0.0718671	0.0836794	0.291447	0.253356	1.96349
R	-15.1683	10.365	5.25122	0.141692	-0.343182	0.0718616	0.0836071	0.29121	0.253219	7.73228
L	-14.9087	10.4178	5.26217	0.131324	-0.335796	0.0718704	0.0835282	0.29098	0.25308	0.208919
R	-14.6692	10.4495	5.14022	0.127473	-0.303578	0.0718502	0.0834584	0.290671	0.252918	6.48934
L	-14.4328	10.4105	5.06907	0.085946	-0.332988	0.0718024	0.083544	0.290369	0.2531	2.17118
R	-14.173	10.4346	5.07415	0.0719823	-0.327993	0.0717614	0.0836694	0.290067	0.253338	0.546236
L	-13.8588	10.5906	5.24639	0.109409	-0.266623	0.0718564	0.0835818	0.289799	0.253106	7.80846
R	-13.6059	10.6499	5.18296	0.119658	-0.225211	0.0719417	0.0834981	0.289495	0.252839	2.16218
L	-13.3601	10.6452	5.14687	0.0950488	-0.240157	0.0719965	0.0834132	0.28919	0.252602	0.529731
R	-13.0973	10.6706	5.16523	0.0830178	-0.241342	0.0720686	0.0833296	0.288887	0.25238	0.208309
L	-12.8405	10.7646	5.20021	0.0998659	-0.209795	0.0721399	0.0832746	0.288587	0.252119	4.10792
R	-12.5756	10.8156	5.20214	0.103372	-0.189127	0.0722335	0.0832646	0.288287	0.251888	1.46033
L	-12.347	10.7776	5.12145	0.0691429	-0.2166	0.0722484	0.0831822	0.287994	0.251638	1.79836
R	-12.0929	10.8121	5.09396	0.0707914	-0.195243	0.0722547	0.0831098	0.287718	0.251376	0.662292
L	-11.8448	10.8767	5.10579	0.0795009	-0.175394	0.0722406	0.0831048	0.28744	0.251134	2.20056
R	-11.5676	10.898	5.14441	0.0719399	-0.173241	0.072267	0.0831106	0.287147	0.250891	2.68672
L	-11.3412	10.9105	5.09098	0.0610601	-0.176194	0.0722306	0.0831124	0.286881	0.250637	0.758832
R	-11.0735	10.849	5.21309	-0.000582429	-0.266405	0.0722087	0.0830277	0.286589	0.250627	9.29261
L	-10.7777	10.8241	5.26464	-0.0222478	-0.274617	0.0722701	0.0829509	0.286317	0.25082	2.7088
R	-10.5221	10.8211	5.24469	-0.033016	-0.26957	0.0723215	0.0828851	0.286035	0.251096	0.19973
L	-10.2909	10.814	5.19309	-0.0462198	-0.270038	0.0723091	0.0828385	0.285741	0.251501	1.01521
R	-10.0474	10.8644	5.07112	-0.0177968	-0.198968	0.0722705	0.0827556	0.285499	0.251458	6.62052
L	-9.78439	10.913	5.10493	-0.00645116	-0.175688	0.0722374	0.0826815	0.285233	0.251294	2.15518
R	-9.55931	10.8902	5.03796	-0.0226578	-0.182133	0.0721689	0.0825972	0.285029	0.251221	3.87904
L	-9.29582	10.9181	5.06896	-0.0179891	-0.167113	0.0721029	0.0825204	0.284796	0.251085	0.783046
R	-9.05441	10.8961	5.02549	-0.0298856	-0.166303	0.0720299	0.0824366	0.284612	0.251017	2.563
L	-8.78624	10.9295	5.06761	-0.0214429	-0.148106	0.0719592	0.0823636	0.284384	0.250864	1.14594
R	-8.55135	10.8846	5.01968	-0.0435861	-0.1628	0.0718883	0.082284	0.284215	0.250875	6.28143
L	-8.39459	10.8029	4.83483	-0.0828617	-0.197459	0.0720012	0.0823261	0.284441	0.251356	4.59693
R	-8.14774	10.8119	4.81864	-0.0750693	-0.170157	0.0721579	0.0823492	0.284704	0.25168	1.56784
L	-7.79717	10.8649	5.03058	-0.0495503	-0.131575	0.0721047	0.0822867	0.284526	0.251697	6.03438
R	-7.53669	10.8648	5.01303	-0.0423357	-0.105048	0.0720513	0.0822249	0.284369	0.251633	2.17271
L	-7.25673	10.8547	5.06643	-0.0455054	-0.102356	0.071983	0.0821749	0.284152	0.251595	0.649226
L	0.312243	0.58034	0	0.49361	0	0.287757	0.0196602	5.19994	0	0
R	0.404724	0.346128	5.17195	0.49361	4.29301e-17	0.38084	0.180083	3.7051	1.7315	30.8839
L	1.14569	0.493669	5.16826	0.332732	-0.0149926	0.311308	0.159389	3.03065	1.71539	0.754818
R	1.27611	0.522206	5.19601	0.323329	-0.0136463	0.274555	0.143496	2.62815	1.69689	1.83337
L	1.56188	0.609616	5.21647	0.266802	-0.0288698	0.248036	0.1284	2.35187	1.63463	0.695222
R	1.81555	0.568	5.4216	0.033015	-0.0824219	0.229024	0.118054	2.14885	1.4935	1.56259
L	2.1168	0.600688	5.44075	0.0504594	-0.0450744	0.212655	0.109305	1.99146	1.3856	0.494669
R	2.33829	0.640164	5.29521	0.0894149	-0.0358927	0.200984	0.102944	1.86305	1.3047	2.32155
L	2.61301	0.663942	5.30838	0.0837854	-0.0457877	0.190774	0.0987601	1.75679	1.23657	0.104785
R	2.88258	0.657065	5.32876	0.0415424	-0.18274	0.181863	0.0947326	1.66715	1.17396	0.128359
L	3.11843	0.659176	5.29932	0.0307448	-0.194087	0.17508	0.0912036	1.58988	1.11949	0.659905
R	3.40789	0.554171	5.37238	-0.129587	-0.684801	0.168256	0.0895327	1.52271	1.09719	1.91003
L	3.71376	0.442537	5.45157	-0.261541	-0.976197	0.161658	0.100388	1.46314	1.13835	2.96211
